list_price,price_reduced_amount,description.year_built,description.baths_3qtr,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,description.type,central_air,dishwasher,fireplace,forced_air,hardwood_floors,washer_dryer,basement,single_story,garage_1_or_more,garage_2_or_more,dining_room,two_or_more_stories,shopping,family_room,central_heat,laundry_room,recreation_facilities,view,community_outdoor_space,city_view,community_security_features,city_mean_price,state_mean_price
294900.0,0.0,1992,1.0,295000.0,1.0,0.0,9560.0,1861.0,2.0,Unknown,2.0,1.0,3.0,single_family,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
129950.0,5000.0,1998,0.0,122000.0,2.0,0.0,251094.94678872835,891.0,2.0,Unknown,0.0,1.0,3.0,mobile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,122000.0,516039.8231707317
99000.0,0.0,1968,0.0,41800.0,2.0,0.0,21780.0,2000.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39280.08275862069,41743.11392405063
265000.0,10000.0,1987,0.0,260000.0,2.0,1.0,3049.0,1476.0,3.0,Unknown,2.0,3.0,2.0,single_family,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
149900.0,0.0,1954,0.0,149900.0,1.0,0.0,13504.0,1736.0,1.0,Unknown,0.0,1.0,3.0,single_family,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,192003.05142857143,192003.05142857143
149900.0,0.0,1954,0.0,149900.0,1.0,0.0,13504.0,1736.0,1.0,Unknown,0.0,1.0,3.0,single_family,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,192003.05142857143,192003.05142857143
5000.0,0.0,1968,0.0,53325.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202108.79365079364,210282.35971223022
0.0,0.0,1968,0.0,10000.0,1.8874299001504582,0.0,5759.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
225000.0,0.0,1900,0.0,220000.0,1.0,0.0,3964.0,788.0,1.0,Unknown,1.0,1.0,0.0,single_family,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,359241.49019607843,370294.15950920247
204900.0,0.0,2004,0.0,195000.0,2.0,0.0,287060.0,1404.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,255024.7093023256,255024.7093023256
189000.0,0.0,1967,0.0,189000.0,1.0,0.0,251094.94678872835,855.0,1.0,condo,1.0,1.0,1.0,condos,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,598470.3116883116,598470.3116883116
194900.0,0.0,1988,0.0,194900.0,2.0,0.0,7841.0,960.0,2.0,townhouse,0.0,2.0,2.0,townhomes,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,295000.6913580247,295000.6913580247
459900.0,0.0,1995,0.0,465000.0,2.0,1.0,9583.0,2341.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
369900.0,0.0,1985,0.0,375000.0,2.0,1.0,10454.0,1920.0,3.0,Unknown,1.0,1.0,4.0,single_family,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,240881.32653061225,256712.45454545456
225000.0,0.0,1900,0.0,30000.0,1.8874299001504582,0.0,1742.0,2324.0,2.131203007518797,Unknown,1.0,1.0,3.0,multi_family,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
346000.0,16000.0,1979,0.0,340000.0,2.0,0.0,8018.0,1156.0,2.0,Unknown,2.0,1.0,2.0,single_family,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,342222.22222222225,533610.1529411764
194900.0,0.0,1988,0.0,194900.0,2.0,0.0,7841.0,960.0,2.0,townhouse,0.0,2.0,2.0,townhomes,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,295000.6913580247,295000.6913580247
349900.0,10000.0,1947,0.0,355000.0,2.0,0.0,4356.0,1640.0,2.0,Unknown,0.0,1.0,4.0,single_family,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,431437.2951807229,431437.2951807229
219000.0,0.0,1965,0.0,220000.0,1.0,0.0,784.0,786.0,1.0,condo,1.0,1.0,1.0,condos,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,513855.7971014493,534219.5266272189
255000.0,5000.0,1980,0.0,250000.0,2.0,0.0,43560.0,985.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
250000.0,0.0,1923,0.0,235001.0,2.0,0.0,3598.0,1560.0,2.0,Unknown,1.0,2.0,3.0,single_family,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
325000.0,0.0,1905,0.0,347000.0,2.0,0.0,4792.0,2226.0,2.0,Unknown,2.0,1.0,5.0,multi_family,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,240881.32653061225,256712.45454545456
275000.0,20000.0,1880,0.0,227000.0,1.8874299001504582,0.0,7405.0,4512.0,2.131203007518797,Unknown,0.0,1.0,0.0,multi_family,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,322413.0057803468,322413.0057803468
25000.0,0.0,1968,0.0,22000.0,1.8874299001504582,0.0,8276.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39280.08275862069,41743.11392405063
279900.0,0.0,1925,0.0,295000.0,1.0,0.0,2461.0,1380.0,1.0,townhouse,0.0,3.0,4.0,townhomes,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
300000.0,0.0,1963,0.0,307000.0,1.0,1.0,7754.0,1493.0,2.0,Unknown,2.0,1.0,4.0,single_family,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,359241.49019607843,370294.15950920247
625000.0,0.0,1940,0.0,705000.0,2.0,0.0,7349.0,1775.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,465869.625,407850.24404761905
150000.0,0.0,1985,0.0,158000.0,1.0,0.0,251094.94678872835,737.0,1.0,condo,0.0,1.0,2.0,condos,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,438840.127388535,438172.8323699422
144815.0,0.0,1951,0.0,144815.0,1.0,0.0,26572.0,1359.0,1.0,Unknown,0.0,1.0,3.0,single_family,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,240881.32653061225,256712.45454545456
225000.0,0.0,1984,0.0,215000.0,2.0,2.0,251094.94678872835,2030.0,4.0,Unknown,0.0,1.0,4.0,multi_family,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255024.7093023256,255024.7093023256
0.0,0.0,1968,0.0,718800.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,condo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418412.38095238095,416472.2580645161
1799000.0,0.0,1896,0.0,1700000.0,4.0,2.0,13939.0,6761.0,6.0,Unknown,2.0,2.0,8.0,single_family,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,438840.127388535,438172.8323699422
259900.0,5000.0,1923,0.0,259900.0,2.0,1.0,9583.0,1684.0,3.0,Unknown,0.0,1.0,4.0,single_family,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,322413.0057803468,322413.0057803468
264900.0,0.0,1968,0.0,260000.0,3.0,0.0,12197.0,2300.0,3.0,Unknown,2.0,1.0,3.0,single_family,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,255024.7093023256,255024.7093023256
164900.0,10000.0,1900,0.0,160000.0,1.0,0.0,3920.0,864.0,1.0,Unknown,1.0,1.0,2.0,single_family,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,316604.6783625731,316604.6783625731
330000.0,0.0,1969,2.0,328350.0,1.0,0.0,8985.0,2740.0,3.0,Unknown,2.0,2.0,4.0,single_family,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,316604.6783625731,316604.6783625731
340000.0,10000.0,1965,0.0,335000.0,1.0,0.0,470.0,470.0,1.0,condo,0.0,1.0,1.0,condos,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1377156.7810650887,1377156.7810650887
295000.0,0.0,1995,0.0,315000.0,3.0,1.0,3027.0,1788.0,4.0,townhouse,0.0,3.0,3.0,townhomes,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,318743.8596491228,407850.24404761905
220000.0,0.0,2001,0.0,220000.0,2.0,1.0,9583.0,1899.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,256052.60625,254681.5864197531
119500.0,3000.0,1981,0.0,115000.0,1.0,1.0,251094.94678872835,800.0,2.0,condo,0.0,3.0,2.0,condos,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,313818.4915254237,313818.4915254237
439000.0,21000.0,2006,0.0,439000.0,2.0,1.0,3570.0,1674.0,3.0,Unknown,1.0,2.0,2.0,single_family,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,460463.07738095237,460363.5117647059
139900.0,2100.0,1940,0.0,100000.0,1.0,0.0,3920.0,728.0,1.0,Unknown,0.0,1.0,2.0,single_family,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
650000.0,0.0,1989,1.0,640000.0,1.0,0.0,4356.0,2636.0,2.0,townhouse,2.0,2.0,2.0,townhomes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
375000.0,0.0,2005,0.0,400000.0,3.0,1.0,251094.94678872835,1933.8485593336065,4.0,condo,2.0,3.0,4.0,condos,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
1180000.0,0.0,2003,0.0,1150000.0,4.0,1.0,71003.0,4443.0,5.0,Unknown,3.0,2.0,4.0,single_family,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,598383.7195121951,598383.7195121951
309900.0,0.0,2021,0.0,305000.0,2.0,1.0,8276.0,1748.0,3.0,Unknown,0.0,1.0,3.0,single_family,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,265200.4,210282.35971223022
270000.0,0.0,1978,0.0,270000.0,2.0,0.0,251094.94678872835,1374.0,2.0,condo,2.0,1.0,2.0,condos,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,438840.127388535,438172.8323699422
435000.0,0.0,1995,0.0,425000.0,2.0,0.0,6098.0,1893.0,2.0,Unknown,2.0,1.0,4.0,single_family,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,295000.6913580247,295000.6913580247
250000.0,0.0,1954,0.0,276000.0,1.0,0.0,5227.0,1224.0,1.0,Unknown,0.0,2.0,3.0,single_family,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,438840.127388535,438172.8323699422
199000.0,0.0,1945,0.0,188000.0,2.0,0.0,5314.0,1373.0,2.0,Unknown,0.0,1.0,4.0,single_family,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,513855.7971014493,534219.5266272189
685000.0,0.0,2002,0.0,685000.0,2.0,1.0,0.0,2116.0,3.0,townhouse,1.0,2.0,3.0,townhomes,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,719222.2222222222,258391.81286549708
289900.0,0.0,1994,0.0,283000.0,2.0,0.0,13747.0,2069.0,2.0,Unknown,2.0,1.0,4.0,single_family,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,192003.05142857143,192003.05142857143
0.0,0.0,1973,0.0,1458250.0,3.0,0.0,417305.0,4428.0,3.0,Unknown,0.0,1.0,4.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966666.6666666666,956001.6949152543
1325000.0,0.0,2017,0.0,1285000.0,3.0,2.0,50965.0,2573.0,5.0,Unknown,9.0,2.0,3.0,single_family,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,522150.838150289,522150.838150289
334900.0,15000.0,1995,0.0,333500.0,2.0,0.0,11761.0,1323.0,2.0,Unknown,1.0,1.0,3.0,single_family,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,598383.7195121951,598383.7195121951
359900.0,15100.0,2004,0.0,318000.0,2.0,1.0,11238.0,2132.0,3.0,Unknown,2.0,2.0,3.0,single_family,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,255024.7093023256,255024.7093023256
300000.0,10000.0,2019,0.0,290000.0,2.0,0.0,5227.0,1246.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,598383.7195121951,598383.7195121951
375000.0,50000.0,1968,0.0,330000.0,1.8874299001504582,0.0,28314.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,551940.5512820513,533610.1529411764
189000.0,0.0,1900,0.0,191000.0,1.0,0.0,6490.0,882.0,1.0,Unknown,0.0,2.0,2.0,single_family,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,359241.49019607843,370294.15950920247
140000.0,0.0,1961,0.0,147000.0,1.0,0.0,8777.0,1016.0,1.0,Unknown,2.0,1.0,3.0,single_family,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,247748.45360824742,296531.85185185185
350000.0,0.0,1910,0.0,362500.0,2.0,0.0,7405.0,4592.0,2.0,Unknown,0.0,1.0,8.0,multi_family,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,322413.0057803468,322413.0057803468
2299000.0,100000.0,2006,0.0,2100000.0,2.0,1.0,251094.94678872835,1840.0,3.0,condo,0.0,1.0,2.0,condos,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1377156.7810650887,1377156.7810650887
169999.0,5000.0,1984,0.0,169000.0,2.0,0.0,10890.0,1804.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,192003.05142857143,192003.05142857143
224900.0,5000.0,1978,1.0,206000.0,1.0,1.0,7405.0,1463.0,3.0,Unknown,2.0,2.0,2.0,single_family,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
309000.0,0.0,1923,1.0,320000.0,1.0,0.0,16466.0,1527.0,2.0,Unknown,1.0,1.0,3.0,single_family,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,359241.49019607843,370294.15950920247
250000.0,0.0,1923,0.0,235001.0,2.0,0.0,3598.0,1560.0,2.0,Unknown,1.0,2.0,3.0,single_family,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
1450000.0,0.0,2009,0.0,1400000.0,3.0,0.0,2526.0,2574.0,3.0,condo,0.0,3.0,3.0,condos,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,513855.7971014493,534219.5266272189
249900.0,10100.0,1940,0.0,247400.0,1.0,0.0,601.0,581.0,1.0,condo,0.0,1.0,1.0,condos,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,513855.7971014493,534219.5266272189
669000.0,0.0,1925,0.0,665000.0,2.0,1.0,251094.94678872835,1359.0,3.0,condo,0.0,2.0,3.0,condos,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1377156.7810650887,1377156.7810650887
2350000.0,0.0,1975,0.0,1500000.0,3.0,0.0,871200.0,3060.0,3.0,Unknown,8.0,2.0,4.0,single_family,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,522150.838150289,522150.838150289
125000.0,0.0,1910,0.0,118000.0,2.0,0.0,1307.0,1560.0,2.0,Unknown,0.0,1.0,5.0,multi_family,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240881.32653061225,256712.45454545456
144900.0,5000.0,1923,0.0,138000.0,2.0,0.0,4617.0,1815.0,2.0,Unknown,0.0,2.0,3.0,single_family,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,167914.0350877193,167914.0350877193
525000.0,0.0,1999,0.0,509000.0,2.0,1.0,32234.0,2333.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,598383.7195121951,598383.7195121951
279900.0,0.0,1925,0.0,295000.0,1.0,0.0,2461.0,1380.0,1.0,townhouse,0.0,3.0,4.0,townhomes,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
599900.0,25100.0,1999,0.0,570000.0,2.0,1.0,96268.0,2667.0,3.0,Unknown,2.0,1.0,3.0,single_family,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,295000.6913580247,295000.6913580247
225000.0,0.0,1979,0.0,225000.0,2.0,0.0,1742.0,1320.0,2.0,townhouse,1.0,2.0,2.0,townhomes,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
800000.0,0.0,1986,0.0,810000.0,2.0,1.0,85813.0,2774.0,3.0,Unknown,2.0,3.0,5.0,single_family,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,763102.2424242424,763102.2424242424
184900.0,0.0,1968,0.0,184900.0,1.0,1.0,34848.0,1248.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255024.7093023256,255024.7093023256
279900.0,0.0,1969,0.0,287500.0,2.0,0.0,251094.94678872835,1016.0,2.0,condo,0.0,1.0,2.0,condos,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,763102.2424242424,763102.2424242424
160000.0,15000.0,1966,0.0,154000.0,1.0,0.0,4356.0,792.0,1.0,condo,0.0,1.0,2.0,condos,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,513855.7971014493,534219.5266272189
165000.0,4900.0,1957,0.0,162000.0,2.0,0.0,11761.0,1446.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294581.858974359,290079.31677018636
1350000.0,0.0,1900,0.0,1437500.0,2.0,0.0,251094.94678872835,1698.0,2.0,condo,0.0,3.0,3.0,condos,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1377156.7810650887,1377156.7810650887
299000.0,0.0,1953,0.0,265000.0,2.0,0.0,4051.0,2144.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
850000.0,25000.0,1957,0.0,823500.0,3.0,0.0,7320.0,2080.0,3.0,Unknown,2.0,1.0,4.0,single_family,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,598470.3116883116,598470.3116883116
159900.0,0.0,1949,0.0,159900.0,1.0,0.0,6229.0,672.0,1.0,Unknown,1.0,1.0,2.0,single_family,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,216802.33766233767,294512.3353293413
540000.0,0.0,1968,0.0,530000.0,2.0,0.0,8468.0,1593.0,2.0,Unknown,2.0,1.0,4.0,single_family,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,529104.2348993289,516039.8231707317
699900.0,50100.0,1979,2.0,675000.0,1.0,1.0,27835.0,3300.0,4.0,Unknown,2.0,2.0,5.0,single_family,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,675000.0,370294.15950920247
325000.0,0.0,1961,0.0,327000.0,2.0,0.0,15682.0,1730.0,2.0,Unknown,2.0,1.0,3.0,multi_family,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,438840.127388535,438172.8323699422
225000.0,0.0,1960,0.0,223000.0,1.0,0.0,45738.0,1763.0,1.0,Unknown,0.0,1.0,3.0,single_family,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,247748.45360824742,296531.85185185185
695000.0,0.0,2019,0.0,710000.0,3.0,1.0,1307.0,1933.8485593336065,4.0,townhouse,2.0,3.0,3.0,townhomes,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,682538.4615384615,534219.5266272189
359900.0,0.0,1967,0.0,359900.0,2.0,0.0,6810.0,1576.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551940.5512820513,533610.1529411764
117000.0,3000.0,1980,0.0,118000.0,1.0,1.0,251094.94678872835,1000.0,2.0,condo,0.0,1.0,2.0,condos,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,313818.4915254237,313818.4915254237
179900.0,15000.0,1999,0.0,179000.0,2.0,0.0,145490.0,1250.0,2.0,Unknown,0.0,1.0,3.0,mobile,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,255024.7093023256,255024.7093023256
435000.0,0.0,1995,0.0,425000.0,2.0,0.0,6098.0,1893.0,2.0,Unknown,2.0,1.0,4.0,single_family,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,295000.6913580247,295000.6913580247
165900.0,9000.0,1978,0.0,165000.0,1.0,1.0,251094.94678872835,1445.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,255024.7093023256,255024.7093023256
675000.0,0.0,1922,0.0,675000.0,2.0,1.0,6142.0,2286.0,3.0,Unknown,2.0,2.0,4.0,single_family,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,359241.49019607843,370294.15950920247
159000.0,0.0,1965,0.0,159000.0,2.0,0.0,11326.0,1635.0,2.0,Unknown,2.0,1.0,3.0,single_family,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,192003.05142857143,192003.05142857143
277000.0,12000.0,1917,1.0,239000.0,1.8874299001504582,0.0,4792.0,1040.0,1.0,Unknown,1.0,1.0,2.0,single_family,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,359241.49019607843,370294.15950920247
225000.0,0.0,1979,0.0,225000.0,2.0,0.0,1742.0,1320.0,2.0,townhouse,1.0,2.0,2.0,townhomes,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
0.0,0.0,1968,0.0,748900.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,condo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418412.38095238095,416472.2580645161
385000.0,0.0,2003,0.0,385000.0,2.0,0.0,25265.0,2376.0,2.0,Unknown,2.0,2.0,3.0,single_family,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,256052.60625,254681.5864197531
103000.0,0.0,1981,0.0,100000.0,1.0,1.0,251094.94678872835,1054.0,2.0,townhouse,0.0,2.0,2.0,townhomes,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,294581.858974359,290079.31677018636
255000.0,15000.0,1935,0.0,262500.0,1.0,0.0,7100.0,1252.0,1.0,Unknown,1.0,2.0,3.0,single_family,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,316604.6783625731,316604.6783625731
195900.0,0.0,1985,0.0,210000.0,2.0,2.0,871.0,1824.0,4.0,townhouse,1.0,1.0,3.0,townhomes,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,256052.60625,254681.5864197531
269000.0,20000.0,1995,0.0,250000.0,2.0,0.0,14810.0,1641.0,2.0,Unknown,2.0,1.0,3.0,single_family,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,318379.0489510489,318379.0489510489
289900.0,0.0,1994,0.0,284500.0,2.0,0.0,15682.0,2124.0,2.0,Unknown,0.0,1.0,4.0,single_family,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,192003.05142857143,192003.05142857143
0.0,0.0,1968,0.0,349990.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,2.131203007518797,Unknown,0.0,1.0,0.0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256052.60625,254681.5864197531
19999.0,0.0,1968,0.0,7590.0,2.0,0.0,3049.0,2006.0,2.0,Unknown,0.0,1.0,4.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39280.08275862069,41743.11392405063
19900.0,0.0,1994,0.0,19900.0,2.0,0.0,251094.94678872835,1933.8485593336065,2.0,Unknown,0.0,1.0,3.0,mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
409000.0,0.0,1977,0.0,420000.0,1.0,1.0,6501.0,1560.0,2.0,Unknown,0.0,3.0,4.0,single_family,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,763102.2424242424,763102.2424242424
29999.0,0.0,1968,0.0,14300.0,1.0,0.0,6098.0,1248.0,1.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39280.08275862069,41743.11392405063
